header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Celebesstraat 105 -H,1094 EX Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42685695-celebesstraat-105-h/?navigateSource=resultlist,20220131_001341,"€ 300,000 kosten koper","€ 6,522    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (46 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 121 per month,"January 18, 2022",Available,Available in consultation,Residential property with shared street entrance (apartment),Resale property,1986,Renovation project,Flat roof covered with asphalt roofing,Living area46 m²Exterior space attached to the building10 m²External storage space3 m²,46 m²,10 m²,3 m²,150 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,C        What does this mean?,Mostly double glazed,CH boiler,CH boiler,Intergas (2014),Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-02-2037),Bought off for eternity,In residential district,Balcony present,Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
