header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Insulation.1,Type of parking facilities,error
Leonardus van Veghelstraat 42,5212 AE Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-42544949-leonardus-van-veghelstraat-42/?navigateSource=resultlist,20220201_113425,"€ 450,000 kosten koper","€ 4,737    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1999,Flat roof covered with asphalt roofing,Living area95 m²Other space inside the building12 m²External storage space3 m²,95 m²,12 m²,3 m²,108 m²,335 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,Skylight and mechanical ventilation,B        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Intergas (gas-fired from 2019, in ownership)",108 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"43 m² (8,5 meter deep and 5 meter broad)",Located at the west,French balcony present,Detached wooden storage,Electricity,Built-in,1 car,"Roof insulation, insulated walls, floor insulation and completely insulated",Parking on private property,no
