header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Location.1,Garden location,Balcony/roof garden,Type of parking facilities,error
Bonistraat 9 -11,2585 SZ Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42540793-bonistraat-9-11/?navigateSource=resultlist,20220131_193136,"€ 550,000 kosten koper","€ 5,670    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (97 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,1906,"Protected townscape or village view (permit needed for alterations), double occupancy present, double occupancy possible and partly furnished with carpets and curtains",Combination roof,Living area97 m²Exterior space attached to the building10 m²External storage space49 m²,97 m²,10 m²,49 m²,370 m³,4 rooms (2 bedrooms),1 bathroom,Shower and toilet,3 stories,TV via cable,F        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Terza (gas-fired combination boiler, in ownership)",Full ownership,Alongside a quiet road and in residential district,Location,"0,02 meter deep and 0,02 meter broad",Located at the northeast,Roof terrace present,"Paid parking, public parking and resident's parking permits",no
