header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Loderlaan 19,3527 KA Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-88045533-loderlaan-19/?navigateSource=resultlist,20220129_093459,"€ 275,000 kosten koper","€ 4,741    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (58 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 24, 2022",Available,Available in consultation,€ 116.35 per month,Ground-floor apartment,Resale property,1964,Flat roof covered with asphalt roofing,Living area58 m²Exterior space attached to the building3 m²External storage space6 m²,58 m²,3 m²,6 m²,212 m³,2 rooms (1 bedroom),1 bathroom,Shower,1 story,Ground floor,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2021, in ownership)",Full ownership,Alongside a quiet road and in residential district,Back garden,"86 m² (7,8 meter deep and 11 meter broad)",Built-in,Public parking,Yes,Yes,Yes (€ 116.35 per month),Yes,Yes,Yes,no
