header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pretoriusstraat 48,2987 AK Ridderkerk        ,https://www.funda.nl/en/koop/ridderkerk/appartement-42566773-pretoriusstraat-48/?navigateSource=resultlist,20220129_104315,"€ 175,000 kosten koper","€ 3,241    The asking price per m² (€ 175,000) is calculated by dividing the asking price of the home by the living area (54 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 83.29 per month,Ground-floor apartment (apartment),Resale property,1956,Gable roof covered with roof tiles,Living area54 m²Exterior space attached to the building4 m²External storage space13 m²,54 m²,4 m²,13 m²,173 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,Ground floor,E        What does this mean?,Double glazing,CH boiler,CH boiler,"Combination boiler, in ownership",Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"74 m² (10,85 meter deep and 6,85 meter broad)",Located at the south accessible via the rear,Detached wooden storage,Electricity,Public parking,Yes,Yes,Yes (€ 83.29 per month),No,Yes,Yes,no
