header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,Other space inside the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Laan der Hesperiden 16 H,1076 DK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88034458-laan-der-hesperiden-16-h/?navigateSource=resultlist,20220130_183037,"€ 750,000 kosten koper","€ 5,906    The asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (127 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 248.94 per month,Ground-floor apartment (apartment),Resale property,1928,Energie Prestatie Advies,Living area127 m²Other space inside the building1 m²,127 m²,1 m²,433 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,2 stories,Ground floor,"Mechanical ventilation, passive ventilation system and TV via cable",F        What does this mean?,"Double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas HR (gas-fired combination boiler from 2011, in ownership)",Long-term lease (end date of long-term lease:  14-12-2063),Paid until 14-12-2063,Back garden,"10 m² (3,03 meter deep and 3,19 meter broad)",Located at the north,Resident's parking permits,Yes,Yes,Yes (€ 248.94 per month),Yes,Yes,Yes,no
