header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Location,Garden,Back garden,Garden location,Type of parking facilities,error
"Tilia hoek en tussen, levensloopbestendig (Bouwnr. 14)",4194 Meteren        ,https://www.funda.nl/en/koop/meteren/huis-42444002-tilia-hoek-en-tussen-levensloopbestendig-bouwnr-14/?navigateSource=resultlist,20220129_034829,"€ 417,500 vrij op naam","€ 3,450    The asking price per m² (€ 417,500) is calculated by dividing the asking price of the home by the living area (121 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Available,Available in consultation,"Single-family home, row house",New property,2022,Gable roof covered with roof tiles,Woningborg garantiecertificaat,Living area121 m²,121 m²,470 m³,2 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,Optical fibre and solar panels,A        What does this mean?,"Roof insulation, energy efficient window, insulated walls and floor insulation",Complete floor heating and heat pump,Alongside a quiet road and in residential district,Back garden and front garden,"53 m² (8 meter deep and 6,6 meter broad)",Located at the west,Public parking,no
