header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Frank van Hulsentoplaan 31,2493 AM Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42671994-frank-van-hulsentoplaan-31/?navigateSource=resultlist,20220131_220142,"€ 669,000 kosten koper","€ 4,130    The asking price per m² (€ 669,000) is calculated by dividing the asking price of the home by the living area (162 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Single-family home, corner house",Resale property,2004,Combination roof covered with roof tiles,Living area162 m²External storage space12 m²,162 m²,12 m²,272 m²,572 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,"Outdoor awning, skylight, optical fibre and mechanical ventilation",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Agpo Ferroli (gas-fired combination boiler from 2012, in ownership)",272 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view","Back garden, surrounded by garden, front garden and side garden","86 m² (7,7 meter deep and 11,2 meter broad)",Located at the southeast accessible via the rear,French balcony present,Detached wooden storage,Electricity,Parking on private property and public parking,no
