header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Purchase combination,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Socrateslaan 149,5216 CT Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42670667-socrateslaan-149/?navigateSource=resultlist,20220129_172823,"€ 325,000 kosten koper","€ 3,250    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 230 per month,2 weeks,Under offer,Available in consultation,Part of a project for the selling of rented property to the sitting tenants,Galleried apartment (apartment),Resale property,1967,Flat roof,Living area100 m²Exterior space attached to the building14 m²,100 m²,14 m²,327 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,13th floor,Elevator and mechanical ventilation,G        What does this mean?,Double glazing,Communal central heating,Central facility,Full ownership,In residential district and unobstructed surrounding view,Balcony present,Built-in,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
