header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Voorstraat 46 A,3231 BJ Brielle        ,https://www.funda.nl/en/koop/brielle/appartement-42682207-voorstraat-46-a/?navigateSource=resultlist,20220128_012712,"€ 375,000 kosten koper","€ 3,571    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (105 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 26, 2022",Available,Available in consultation,Upstairs apartment,Resale property,1938,Protected townscape or village view (permit needed for alterations),Gable roof covered with roof tiles,Living area105 m²Other space inside the building5 m²Exterior space attached to the building20 m²,105 m²,5 m²,20 m²,360 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath,3 stories,1st floor,"Skylight, mechanical ventilation and TV via cable",Not available,CH boiler,CH boiler,Gas-fired combination boiler,Full ownership,In center,Sun terrace,20 m² (5 meter deep and 4 meter broad),Located at the southeast,Roof terrace present and balcony present,Public parking,No,No,No,No,No,No,no
