header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
1e Sweelinckstraat 22 A,2517 GC Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42678185-1e-sweelinckstraat-22-a/?navigateSource=resultlist,20220131_234239,"€ 595,000 kosten koper","€ 7,169    The asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (83 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,€ 95.00 per month,Upstairs apartment (apartment),Resale property,1906,Combination roof,Living area83 m²Exterior space attached to the building12 m²External storage space4 m²,83 m²,12 m²,4 m²,258 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,B        What does this mean?,CH boiler,CH boiler,In ownership,Full ownership,Alongside a quiet road,Sun terrace,Balcony present,Attached wooden storage,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 95.00 per month),Yes,Yes,Yes,no
