header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Sint Martinusstraat 25,7037 AA Beek (Gem. Montferland)        ,https://www.funda.nl/en/koop/beek-gem-montferland/huis-42669424-sint-martinusstraat-25/?navigateSource=resultlist,20220128_011211,"€ 239,000 kosten koper","€ 2,570    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 239,000) is calculated by dividing the asking price of the home by the living area (93 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 weeks,Under offer,Available in consultation,"Single-family home, double house",Resale property,1959,Hip roof covered with roof tiles,Bouwkundige keuring,Living area93 m²Other space inside the building8 m²Exterior space attached to the building21 m²External storage space18 m²,93 m²,8 m²,21 m²,18 m²,260 m²,371 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,"2 stories, a/an attic and a basement","Skylight, optical fibre, rolldown shutters and TV via cable",F        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2019, in ownership)",260 m²,Full ownership,"Alongside a quiet road, sheltered location, In wooded surroundings, in center and in residential district",Back garden and front garden,100 m² (10 meter deep and 10 meter broad),Located at the northeast accessible via the rear,Roof terrace present,Detached brick garage,1 car,Loft and electricity,Parking on private property,no
