header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Overkwartierstraat 26,6004 HJ Weert        ,https://www.funda.nl/en/koop/weert/huis-42548191-overkwartierstraat-26/?navigateSource=resultlist,20220129_184910,"€ 285,000 kosten koper","€ 3,167    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 285,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1960,Gable roof covered with asphalt roofing and roof tiles,Living area90 m²Other space inside the building22 m²External storage space18 m²,90 m²,22 m²,18 m²,230 m²,394 m³,6 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories and a basement,"Skylight, optical fibre, sliding door and TV via cable",F        What does this mean?,"Roof insulation, double glazing and energy efficient window",CH boiler,CH boiler,"Remeha Avanta HR CW 5 (gas-fired combination boiler from 2019, in ownership)",230 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view","Back garden, front garden and side garden","106 m² (9,9 meter deep and 10,7 meter broad)",Located at the southwest accessible via the rear,Built-in,Detached brick garage,1 car,Electricity,Parking on private property and public parking,no
