header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Mijlpaal 29,2548 PS Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42671707-mijlpaal-29/?navigateSource=resultlist,20220131_213834,"€ 790,000 kosten koper","€ 4,620    The asking price per m² (€ 790,000) is calculated by dividing the asking price of the home by the living area (171 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 18, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,2001,Hipped roof covered with roof tiles,Living area171 m²Other space inside the building16 m²Exterior space attached to the building6 m²External storage space18 m²,171 m²,16 m²,6 m²,18 m²,310 m²,630 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Alarm installation, outdoor awning, optical fibre, mechanical ventilation and TV via cable",C        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler and electrical boiler,"Gas-fired combination boiler from 2020, in ownership",310 m²,Full ownership,Alongside a quiet road,"Back garden, front garden and side garden","109 m² (9,45 meter deep and 11,58 meter broad)",Located at the northwest accessible via the rear,Balcony present,Detached wooden storage,Electricity,Attached brick garage and parking place,1 car,Electricity and heating,Parking on private property and public parking,no
