header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Lusthofstraat 34,3135 CX Vlaardingen        ,https://www.funda.nl/en/koop/vlaardingen/huis-42652293-lusthofstraat-34/?navigateSource=resultlist,20220128_080849,"€ 450,000 kosten koper","€ 3,169    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (142 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1997,Flat roof covered with asphalt roofing,Living area142 m²Exterior space attached to the building12 m²External storage space13 m²,142 m²,12 m²,13 m²,162 m²,435 m³,6 rooms (5 bedrooms),2 separate toilets,3 stories,"Outdoor awning, mechanical ventilation, sliding door and TV via cable",B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Gas-fired combination boiler from 2005, in ownership",162 m²,Municipal long-term lease (end date of long-term lease:  22-04-2047),Paid until 22-04-2047,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden and front garden,"86 m² (16 meter deep and 5,4 meter broad)",Located at the east accessible via the rear,Roof terrace present,Detached wooden storage,Electricity,Public parking,no
