header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Sun terrace,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Makassarstraat 130 C,1095 TE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42526134-makassarstraat-130-c/?navigateSource=resultlist,20220131_003108,"€ 545,000 kosten koper","€ 6,566    The asking price per m² (€ 545,000) is calculated by dividing the asking price of the home by the living area (83 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 138.86 per month,Galleried apartment (apartment),Resale property,2012,Disabled access friendly and accessible for seniors,With carpets and curtains,Flat roof covered with asphalt roofing,Living area83 m²Exterior space attached to the building5 m²External storage space4 m²,83 m²,5 m²,4 m²,264 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,4th floor,"Elevator, mechanical ventilation and sliding door",A        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler,"Gas-fired combination boiler from 2013, in ownership",Municipal ownership encumbered with long-term leaset,Paid until 15-10-2061,Alongside a quiet road and in residential district,Sun terrace,"5 m² (0,02 meter deep and 0,04 meter broad)",Located at the south,Built-in,"Paid parking, parking garage and resident's parking permits",Yes,Yes,Yes (€ 138.86 per month),Yes,Yes,Yes,no
