header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Located at,Provisional energy label,Type of garage,error
Bouwnummer 22 (Bouwnr. 22),4543 BK Zaamslag        ,https://www.funda.nl/en/koop/zaamslag/appartement-87422128-bouwnummer-22-bouwnr-22/?navigateSource=resultlist,20220129_035730,"€ 444,500 vrij op naam","€ 3,473    The asking price per m² (€ 444,500) is calculated by dividing the asking price of the home by the living area (128 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,Penthouse,New property,2021,Living area128 m²,128 m²,360 m³,4 rooms (3 bedrooms),1 story,2nd floor,A        What does this mean?,Parking place,no
