header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Balcony/roof garden,Type of garage,Type of parking facilities,error
Penthouses Post Rotterdam (Bouwnr. 294),3071 NJ Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42489271-penthouses-post-rotterdam-bouwnr-294/?navigateSource=resultlist,20220126_010255,"€ 1,625,000 vrij op naam","€ 7,420    The asking price per m² (€ 1,625,000) is calculated by dividing the asking price of the home by the living area (219 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,Penthouse (apartment),New property,2024,SWK garantiecertificaat,Living area219 m²,219 m²,602 m³,5 rooms (4 bedrooms),1 separate toilet,1 story,40th floor,Balanced ventilation system and mechanical ventilation,A        What does this mean?,Energy efficient window and floor insulation,Heat recovery unit,District heating,"In center, in residential district and unobstructed surrounding view",Balcony present,Parking place,Parking garage,no
