header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,error
Kolonel (Bouwnr. 11),6822 NE Arnhem        ,https://www.funda.nl/en/koop/arnhem/appartement-42667304-kolonel-bouwnr-11/?navigateSource=resultlist,20220128_014927,"€ 1,095,000 vrij op naam","€ 6,479    The asking price per m² (€ 1,095,000) is calculated by dividing the asking price of the home by the living area (169 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Under option,Available in consultation,Penthouse,New property,2022,Living area169 m²,169 m²,507 m³,6 rooms (3 bedrooms),1 story,A        What does this mean?,no
