header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Generaal Foulkesweg 389,6703 DP Wageningen        ,https://www.funda.nl/en/koop/wageningen/appartement-42654469-generaal-foulkesweg-389/?navigateSource=resultlist,20220129_181713,"€ 250,000 kosten koper","€ 3,731    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (67 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Available,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1971,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area67 m²Other space inside the building1 m²Exterior space attached to the building6 m²External storage space3 m²,67 m²,1 m²,6 m²,3 m²,231 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Bath and shower,1 story,13th floor,"Outdoor awning, elevator and TV via cable",E        What does this mean?,"Roof insulation, double glazing and energy efficient window",Communal central heating,Central facility,Full ownership,Alongside park and unobstructed surrounding view,Balcony present,Built-in,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
