header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Hondsruglaan 7,5628 DA Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42542061-hondsruglaan-7/?navigateSource=resultlist,20220201_012912,"€ 425,000 kosten koper","€ 2,872    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (148 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1972,Gable roof covered with roof tiles,Living area148 m²Exterior space attached to the building3 m²External storage space22 m²,148 m²,3 m²,22 m²,159 m²,506 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Outdoor awning, passive ventilation system, rolldown shutters and flue",B        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler and wood heater,"Vaillant (gas-fired combination boiler from 2008, in ownership)",159 m²,Full ownership,In residential district,Back garden and front garden,60 m² (10 meter deep and 6 meter broad),Located at the south accessible via the rear,Balcony present,Detached brick garage,1 car,Electrical door and electricity,Parking on private property and public parking,no
