header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Eygelshovergracht 55,6464 GA Kerkrade        ,https://www.funda.nl/en/koop/kerkrade/huis-40924830-eygelshovergracht-55/?navigateSource=resultlist,20220130_124035,"€ 189,000 kosten koper","€ 2,100    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 189,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1955,Gable roof covered with roof tiles,Living area90 m²Other space inside the building48 m²Exterior space attached to the building6 m²,90 m²,48 m²,6 m²,470 m²,374 m³,5 rooms (3 bedrooms),2 separate toilets,2 stories and a basement,"Outdoor awning, rolldown shutters and TV via cable",F        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2016, in ownership)",470 m²,"In wooded surroundings, in residential district and freestanding location",Back garden and front garden,Balcony present,Attached brick garage and built-in,1 car,"Electrical door, electricity and heating",Partly double glazed,Public parking,no
