header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Type apartment,Area,Number of rooms,Volume in cubic meters,Energy label,Building type,Year of construction,error
Baan 50 m,3011 CC Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-87366781-baan-50-m/?navigateSource=resultlist,20220126_171139,"€ 725,000 vrij op naam","€ 7,178    The asking price per m² (€ 725,000) is calculated by dividing the asking price of the home by the living area (101 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Apartment with shared street entrance (apartment),101 m² residential surface area,3 rooms (2 bedrooms),300 m³,Not available,New property,2022,no
