header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,error
Delle Alpihof 42,1098 VX Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42526582-delle-alpihof-42/?navigateSource=resultlist,20220130_195105,"€ 750,000 kosten koper","€ 6,944    The asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (108 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 25 per month,2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2001,Combination roof covered with asphalt roofing and roof tiles,Living area108 m²Other space inside the building2 m²Exterior space attached to the building15 m²,108 m²,2 m²,15 m²,122 m²,383 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,3 stories,"Outdoor awning, mechanical ventilation, sliding door and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",District heating,District heating,122 m²,Municipal ownership encumbered with long-term leaset,Paid until 15-01-2051,In residential district,Back garden and front garden,55 m² (11 meter deep and 5 meter broad),Located at the southwest,Roof terrace present,Attached brick storage,Underground parking,"Paid parking, public parking and parking garage",no
