header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Type of parking facilities,error
Meester van Goerlestraat 15,5237 JG Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-88028245-meester-van-goerlestraat-15/?navigateSource=resultlist,20220201_105533,"€ 425,000 kosten koper","€ 3,696    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (115 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,"Single-family home, linked semi-detached residential property",Resale property,1991,Gable roof covered with roof tiles,Living area115 m²Other space inside the building16 m²,115 m²,16 m²,217 m²,465 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Balanced ventilation system, outdoor awning and TV via cable",C        What does this mean?,Double glazing,CH boiler and possibility for fireplace,CH boiler,"HR Combiketel (gas-fired from 2007, lease)",217 m²,Full ownership,Alongside water and in residential district,Back garden and front garden,"104 m² (12,58 meter deep and 8,26 meter broad)",Located at the south,Attached brick garage,1 car,Parking on private property and public parking,no
