header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Blechtekum 16,2151 SJ Nieuw-Vennep        ,https://www.funda.nl/en/koop/nieuw-vennep/huis-42661041-blechtekum-16/?navigateSource=resultlist,20220129_031229,"€ 400,000 kosten koper","€ 3,306    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (121 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1972,Gable roof covered with roof tiles,Living area121 m²Other space inside the building6 m²Exterior space attached to the building19 m²,121 m²,6 m²,19 m²,180 m²,435 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath and toilet,3 stories,Skylight,D        What does this mean?,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2016, in ownership)",180 m²,Full ownership,Back garden and front garden,45 m² (9 meter deep and 5 meter broad),Located at the southeast accessible via the rear,Balcony present,Attached brick storage,Electricity,Parking on private property and public parking,no
