header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of garage,Insulation.2,Type of parking facilities,error
Voorthuizerstraat 138,3881 SL Putten        ,https://www.funda.nl/en/koop/putten/huis-42443413-voorthuizerstraat-138/?navigateSource=resultlist,20220129_071838,"€ 800,000 kosten koper","€ 5,797    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 800,000) is calculated by dividing the asking price of the home by the living area (138 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","€ 829,000 kosten koper",4 months,Available,Available in consultation,"Converted farmhouse, detached residential property",Resale property,1934,Accessible for seniors,Gable roof covered with asphalt roofing and roof tiles,Living area138 m²External storage space49 m²,138 m²,49 m²,"1,985 m²",507 m³,4 rooms (3 bedrooms),1 bathroom,Hipbath and shower,2 stories,"Air conditioning, alarm installation, jacuzzi, rolldown shutters, flue and TV via cable",G        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2020, in ownership)",1.985 m²,Full ownership,"Alongside busy road, sheltered location, In wooded surroundings and unobstructed surrounding view",Back garden and surrounded by garden,1.496 m² (68 meter deep and 22 meter broad),Located at the west accessible via the rear,Detached wooden storage,Electricity,No insulation,Carport,No insulation,Parking on private property,no
