header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Toscaninistraat 201,2551 LW Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42675367-toscaninistraat-201/?navigateSource=resultlist,20220131_222847,"€ 375,000 kosten koper","€ 4,032    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (93 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,1980,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area93 m²External storage space8 m²,93 m²,8 m²,139 m²,309 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,TV via cable,B            1.32What does this mean?,Double glazing,CH boiler,CH boiler,"Atag (gas-fired combination boiler from 2018, in ownership)",139 m²,Municipal long-term lease,Bought off for eternity,Sheltered location and in residential district,Back garden and front garden,"52 m² (10,55 meter deep and 4,93 meter broad)",Located at the southeast accessible via the rear,Detached brick storage,Electricity,No insulation,Public parking,no
