header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Located at,Provisional energy label,error
KINGS PARK WONINGTYPE G (Bouwnr. N.04.06),2721 CV Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/appartement-41929950-kings-park-woningtype-g-bouwnr-n0406/?navigateSource=resultlist,20220129_094821,"€ 429,950 vrij op naam","€ 4,018    The asking price per m² (€ 429,950) is calculated by dividing the asking price of the home by the living area (107 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,Apartment with shared street entrance,New property,After 2020,Living area107 m²,107 m²,322 m³,3 rooms,1 story,4th floor,A        What does this mean?,no
