header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,Garden,error
Calcar type levensloopbestendig (Bouwnr. 41),3245 XN Sommelsdijk        ,https://www.funda.nl/en/koop/sommelsdijk/huis-87781713-calcar-type-levensloopbestendig-bouwnr-41/?navigateSource=resultlist,20220129_062146,"€ 395,000 vrij op naam","€ 3,950    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, corner house",New property,2023,Living area100 m²,100 m²,370 m³,3 rooms (2 bedrooms),2 stories,A        What does this mean?,Back garden and front garden,no
