header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Hofdreef 44,4881 DR Zundert        ,https://www.funda.nl/en/koop/zundert/huis-87591872-hofdreef-44/?navigateSource=resultlist,20220129_044716,"€ 599,000 kosten koper","€ 2,058    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 599,000) is calculated by dividing the asking price of the home by the living area (291 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Available,Available in consultation,"Single-family home, detached residential property",Resale property,2000,Flat roof covered with asphalt roofing,Living area291 m²Other space inside the building59 m²Exterior space attached to the building17 m²,291 m²,59 m²,17 m²,757 m²,"1,244 m³",4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,Mechanical ventilation and rolldown shutters,B        What does this mean?,Double glazing,CH boiler,CH boiler and gas-fired boiler,"Nefit (gas-fired from 2020, in ownership)",757 m²,Full ownership,Unobstructed surrounding view,Built-in,1 car,Electrical door and electricity,Parking on private property,no
