header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Julius Pergerstraat 29,1087 KN Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42569573-julius-pergerstraat-29/?navigateSource=resultlist,20220131_004025,"€ 425,000 kosten koper","€ 5,183    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (82 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 99.00 per month,Upstairs apartment (apartment),Resale property,2007,Disabled access friendly and accessible for seniors,Living area82 m²Exterior space attached to the building1 m²,82 m²,1 m²,272 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,2nd floor,Elevator and mechanical ventilation,A        What does this mean?,Completely insulated,District heating,District heating,Long-term lease,Bought off for eternity,In residential district,"Roof terrace present, balcony present and french balcony present",Built-in,Paid parking and parking garage,Yes,No,Yes (€ 99.00 per month),Yes,Yes,Yes,no
