header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Mariastraat 36 B,2181 CV Hillegom        ,https://www.funda.nl/en/koop/hillegom/appartement-42675832-mariastraat-36-b/?navigateSource=resultlist,20220129_101548,"€ 795,000 kosten koper","€ 4,622    The asking price per m² (€ 795,000) is calculated by dividing the asking price of the home by the living area (172 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,€ 320.00 per month,Penthouse (apartment),Resale property,1907,Accessible for seniors,Listed building (national monument) and monumental building,Combination roof,Living area172 m²Exterior space attached to the building5 m²External storage space49 m²,172 m²,5 m²,49 m²,542 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,3rd floor,"Air conditioning, elevator, mechanical ventilation and TV via cable",D        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Nefit Ecoline HR (gas-fired combination boiler from 2000, in ownership)",Full ownership,Full ownership,"Alongside park, alongside a quiet road, sheltered location, in center and unobstructed surrounding view",Sun terrace,"5 m² (2,5 meter deep and 2,05 meter broad)",Located at the southeast,Balcony present,Built-in,Electricity and running water,Detached brick garage,1 car,Electrical door and electricity,"Parking on gated property, parking on private property and public parking",Yes,Yes,Yes (€ 320.00 per month),Yes,Yes,Yes,no
