header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Energy label,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Petmolen 17,1035 BE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42681912-petmolen-17/?navigateSource=resultlist,20220129_011646,"€ 325,000 kosten koper","€ 3,421    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 24, 2022",Available,Available in consultation,€ 220.00 per month,Galleried apartment,Resale property,1968,Living area95 m²,95 m²,310 m³,3 rooms (2 bedrooms),1 story,D        What does this mean?,Yes,Yes,Yes (€ 220.00 per month),Yes,Yes,Yes,no
