header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Plesmanlaan 142,1066 CX Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42581388-plesmanlaan-142/?navigateSource=resultlist,20220130_212601,"€ 1,850,000 kosten koper","€ 5,378    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,850,000) is calculated by dividing the asking price of the home by the living area (344 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Sold under reservation,Available in consultation,"Desirable residence/villa, detached residential property",Resale property,1988,Gable roof covered with roof tiles,Living area344 m²Other space inside the building244 m²Exterior space attached to the building38 m²,344 m²,244 m²,38 m²,"1,620 m²","2,370 m³",9 rooms (7 bedrooms),2 bathrooms and 1 separate toilet,2 baths and 2 showers,3 stories,Sliding door,B        What does this mean?,CH boiler,CH boiler,"ATAG (gas-fired combination boiler from 2009, in ownership)",1.620 m²,Municipal long-term lease (end date of long-term lease:  15-07-2037),€ 3.359 per year,"Alongside busy road, sheltered location and in residential district",Surrounded by garden,Roof terrace present,Built-in and parking place,1 car,"Electrical door, electricity, heating and running water",Parking on private property,no
