header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Insulation.1,Type of parking facilities,error
Van Asch van Wijckskade 8,3512 VN Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42404684-van-asch-van-wijckskade-8/?navigateSource=resultlist,20220131_163253,"€ 1,395,000 kosten koper","€ 7,582    The asking price per m² (€ 1,395,000) is calculated by dividing the asking price of the home by the living area (184 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 months,Sold under reservation,Available in consultation,"Desirable residence/villa, row house",Resale property,1850,Protected townscape or village view (permit needed for alterations) and listed building (national monument),Gable roof covered with roof tiles,Living area184 m²Exterior space attached to the building7 m²External storage space2 m²,184 m²,7 m²,2 m²,101 m²,725 m³,4 rooms (3 bedrooms),3 bathrooms and 1 separate toilet,"Bath, 3 showers and 2 toilets",3 stories,"Skylight, optical fibre, mechanical ventilation and TV via cable",Not required,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler and partial floor heating,CH boiler and gas-fired boiler,"Remeha (gas-fired combination boiler from 2009, in ownership)",101 m²,Full ownership,"Alongside water, in center and unobstructed surrounding view",Back garden,"20 m² (3,53 meter deep and 5,53 meter broad)",Located at the south,Roof terrace present,Attached wooden storage,No insulation,"Paid parking, public parking and resident's parking permits",no
