header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Walnootstraat 4,3552 GT Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42676207-walnootstraat-4/?navigateSource=resultlist,20220131_154018,"€ 300,000 kosten koper","€ 5,769    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (52 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,Ground-floor apartment (apartment),Resale property,1932,Flat roof covered with asphalt roofing,Living area52 m²Exterior space attached to the building4 m²External storage space12 m²,52 m²,4 m²,12 m²,194 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,Passive ventilation system and TV via cable,D        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2009, in ownership)",Full ownership,Back garden,"30 m² (0,1 meter deep and 0,03 meter broad)",Located at the southwest,Detached brick storage,Electricity,Public parking,No,No,No,No,No,No,no
