header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Located at,Provisional energy label,error
KINGS PARK WONINGTYPE E (Bouwnr. N.02.05),2721 CV Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/appartement-41929937-kings-park-woningtype-e-bouwnr-n0205/?navigateSource=resultlist,20220129_094908,"€ 355,950 vrij op naam","€ 4,091    The asking price per m² (€ 355,950) is calculated by dividing the asking price of the home by the living area (87 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,Apartment with shared street entrance,New property,After 2020,Living area87 m²,87 m²,261 m³,3 rooms,1 story,2nd floor,A        What does this mean?,no
