header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Jan Heinsstraat 38,5211 TE Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-42547775-jan-heinsstraat-38/?navigateSource=resultlist,20220201_110151,"€ 1,100,000 kosten koper","€ 5,000    The asking price per m² (€ 1,100,000) is calculated by dividing the asking price of the home by the living area (220 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Desirable residence/villa, row house",Resale property,1886,Listed building (national monument),Combination roof covered with roof tiles,Living area220 m²Exterior space attached to the building26 m²,220 m²,26 m²,211 m²,867 m³,7 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories and a attic,Mechanical ventilation,Not required,Roof insulation and partly double glazed,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",211 m²,Full ownership,"Alongside water, in center and unobstructed surrounding view",Back garden,"77 m² (8 meter deep and 9,63 meter broad)",Located at the west,Detached wooden storage,Public parking,no
