header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Robert Baeldestraat 161,3061 TJ Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88019455-robert-baeldestraat-161/?navigateSource=resultlist,20220125_221708,"€ 400,000 kosten koper","€ 4,255    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (94 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Under offer,Available in consultation,€ 219.00 per month,Apartment with shared street entrance (apartment),Resale property,1957,Accessible for seniors,Living area94 m²Exterior space attached to the building14 m²External storage space5 m²,94 m²,14 m²,5 m²,308 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,7th floor,Elevator,C        What does this mean?,Partly double glazed,Communal central heating,Electrical boiler,Full ownership,"Alongside a quiet road, alongside water, in residential district and unobstructed surrounding view",Balcony present,Built-in,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 219.00 per month),Yes,Yes,Yes,no
