header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Location,error
Schoolmeesterstraat Kavel 3,5056 KK Berkel-Enschot        ,https://www.funda.nl/en/koop/berkel-enschot/bouwgrond-41198656-schoolmeesterstraat-kavel-3/?navigateSource=resultlist,20220129_010055,"€ 357,000 vrij op naam",6+ months,Sold under reservation,Available in consultation,Building plot,714 m²,In residential district,no
