header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
G.S. Ruiterstrjitte 22,8491 GW Akkrum        ,https://www.funda.nl/en/koop/akkrum/huis-88904830-gs-ruiterstrjitte-22/?navigateSource=resultlist,20220129_180742,"€ 259,000 kosten koper","€ 2,072    The asking price per m² (€ 259,000) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available immediately,"Single-family home, corner house",Resale property,1971-1980,Gable roof covered with roof tiles,Living area125 m²External storage space6 m²,125 m²,6 m²,181 m²,430 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,Skylight and TV via cable,C        What does this mean?,CH boiler,CH boiler,"Intergas Kompakt HR 28/24 ( combination boiler from 2007, in ownership)",181 m²,Full ownership,"Alongside a quiet road, on navigable waterway, alongside water and in residential district","Back garden, front garden and side garden",63 m² (9 meter deep and 7 meter broad),Located at the east accessible via the rear,Attached brick storage,"Loft, electricity, heating and running water",Public parking,no
