header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Brederodestraat 12,6181 BE Elsloo (LI)        ,https://www.funda.nl/en/koop/elsloo-li/huis-42461102-brederodestraat-12/?navigateSource=resultlist,20220127_222909,"€ 239,000 kosten koper","€ 1,853    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 239,000) is calculated by dividing the asking price of the home by the living area (129 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1975,Gable roof covered with roof tiles,Living area129 m²Other space inside the building29 m²Exterior space attached to the building3 m²External storage space9 m²,129 m²,29 m²,3 m²,9 m²,317 m²,561 m³,7 rooms (4 bedrooms),2 stories and a attic,C        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Combination boiler, to rent",317 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"114 m² (12 meter deep and 9,5 meter broad)",Located at the southwest accessible via the rear,Detached wooden storage,Built-in,1 car,Parking on private property and public parking,no
