header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Location,error
Sancta Maria Uitzichtkavel 810,2204 CC Noordwijk (ZH)        ,https://www.funda.nl/en/koop/noordwijk-zh/bouwgrond-41475873-sancta-maria-uitzichtkavel-810/?navigateSource=resultlist,20220129_164336,"€ 1,350,000 vrij op naam",6+ months,Under option,Available in consultation,Building plot,"3,570 m²","In wooded surroundings, freestanding location and unobstructed surrounding view",no
