header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pastoor Bosstraat 19,6822 HV Arnhem        ,https://www.funda.nl/en/koop/arnhem/appartement-42689378-pastoor-bosstraat-19/?navigateSource=resultlist,20220129_190810,"€ 294,500 kosten koper","€ 4,148    The asking price per m² (€ 294,500) is calculated by dividing the asking price of the home by the living area (71 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 22, 2022",Available,Available in consultation,Upstairs apartment (apartment),Resale property,1906-1930,Combination roof covered with asphalt roofing and roof tiles,Living area71 m²Other space inside the building6 m²Exterior space attached to the building3 m²External storage space5 m²,71 m²,6 m²,3 m²,5 m²,263 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,1st floor,F        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2015, in ownership)",Full ownership,In center and in residential district,Balcony present,Detached brick storage,Public parking,No,No,No,No,No,No,no
