header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Kind of house,Area,Number of rooms,Volume in cubic meters,Provisional energy label,Building type,Year of construction,error
Wijk 3 2,8321 EW Urk        ,https://www.funda.nl/en/koop/urk/huis-88023041-wijk-3-2/?navigateSource=resultlist,20220129_040838,Price on request,4 weeks,"Single-family home, corner house",157 m² residential surface area / 87 m² plot surface area,5 rooms (4 bedrooms),471 m³,G        What does this mean?,Resale property,1994,no
