header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Side garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Frederik Ruyschstraat 14,8921 VV Leeuwarden        ,https://www.funda.nl/en/koop/leeuwarden/huis-88908528-frederik-ruyschstraat-14/?navigateSource=resultlist,20220129_023954,"€ 249,000 kosten koper","€ 2,024    The asking price per m² (€ 249,000) is calculated by dividing the asking price of the home by the living area (123 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1935,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area123 m²Other space inside the building12 m²Exterior space attached to the building4 m²,123 m²,12 m²,4 m²,179 m²,464 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,3 stories,Optical fibre and TV via cable,F        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2013, to rent)",179 m²,Full ownership,Alongside a quiet road and in residential district,Front garden and side garden,40 m² (5 meter deep and 8 meter broad),Located at the south,Balcony present,Attached brick garage,1 car,Electricity,Public parking,no
