header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Shed / storage,Facilities.1,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Baden Powellweg 54 -G,1069 LK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42539794-baden-powellweg-54-g/?navigateSource=resultlist,20220130_215312,"€ 395,000 kosten koper","€ 4,341    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (91 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 159 per month,2 months,Available,Available in consultation,Mezzanine (apartment),Resale property,2007,Flat roof covered with asphalt roofing,Living area91 m²Exterior space attached to the building10 m²External storage space17 m²,91 m²,10 m²,17 m²,290 m³,3 rooms (2 bedrooms),1 bathroom,Shower,1 story,4th floor,Mechanical ventilation,A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2010, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-01-2058),Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-01-2058),In residential district,Storage box,Electricity,Underground parking and parking place,Yes,Yes,Yes,Yes,Yes,Yes,no
