header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Commelinstraat 378,1093 VD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42672990-commelinstraat-378/?navigateSource=resultlist,20220130_190441,"€ 425,000 kosten koper","€ 6,967    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (61 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 117 per month,2 weeks,Under offer,Available in consultation,Upstairs apartment (apartment),Resale property,1984,Flat roof,Living area61 m²Exterior space attached to the building4 m²External storage space5 m²,61 m²,4 m²,5 m²,184 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,1st floor,TV via cable,B        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired from 2002, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-03-2035),Paid until 15-03-2035,"Alongside a quiet road, sheltered location, in residential district and unobstructed surrounding view",Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
