header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jan de Jonghstraat 65,1063 MB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42675893-jan-de-jonghstraat-65/?navigateSource=resultlist,20220130_202703,"€ 325,000 kosten koper","€ 4,851    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (67 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 97 per month,3 weeks,Under offer,Available in consultation,€ 97.00 per month,Upstairs apartment (apartment),Resale property,1994,Flat roof covered with asphalt roofing,Living area67 m²Exterior space attached to the building5 m²External storage space4 m²,67 m²,5 m²,4 m²,201 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,3rd floor,"Mechanical ventilation, passive ventilation system and TV via cable",A        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas HR-107 (gas-fired combination boiler from 2017, in ownership)",Municipal long-term lease,Paid until 31-12-2043,"Alongside park, alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Built-in,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 97.00 per month),Yes,Yes,Yes,no
