header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pettelaarseweg 123,5216 BJ Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42542011-pettelaarseweg-123/?navigateSource=resultlist,20220201_110652,"€ 440,000 kosten koper","€ 5,301    The asking price per m² (€ 440,000) is calculated by dividing the asking price of the home by the living area (83 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Available,Available in consultation,€ 203.78 per month,Apartment with shared street entrance (apartment),Resale property,1962,Flat roof covered with asphalt roofing,Living area83 m²Other space inside the building1 m²Exterior space attached to the building14 m²External storage space4 m²,83 m²,1 m²,14 m²,4 m²,290 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,5th floor,Mechanical ventilation,D            1.88What does this mean?,Partly double glazed,Communal central heating,Electrical boiler,Full ownership,In residential district,Roof terrace present and balcony present,Built-in,Resident's parking permits,Yes,Yes,Yes (€ 203.78 per month),Yes,Yes,Yes,no
