header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Ampèrestraat 72,2563 ZV Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42687086-amperestraat-72/?navigateSource=resultlist,20220131_233756,"€ 420,000 kosten koper","€ 4,242    The asking price per m² (€ 420,000) is calculated by dividing the asking price of the home by the living area (99 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Sold under reservation,Available in consultation,€ 40.00 per month,Upstairs apartment (double upstairs apartment),Resale property,1906,Protected townscape or village view (permit needed for alterations),Gable roof covered with asphalt roofing and roof tiles,Energie Prestatie Advies,Living area99 m²Exterior space attached to the building15 m²,99 m²,15 m²,349 m³,7 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath and toilet,2 stories,2nd floor,C        What does this mean?,CH boiler,CH boiler,"Gaswand ketel (gas-fired combination boiler, in ownership)",Full ownership,Alongside a quiet road and in residential district,Sun terrace,Roof terrace present and balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,No,Yes,Yes,Yes,no
