header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Shed / storage,Type of garage,Type of parking facilities,error
Type D (Bouwnr. 79),2721 AZ Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/appartement-41376758-type-d-bouwnr-79/?navigateSource=resultlist,20220127_233720,"€ 391,000 vrij op naam","€ 4,888    The asking price per m² (€ 391,000) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Under option,Available in consultation,Residential property with shared street entrance (apartment),New property,2021,Disabled access friendly and accessible for seniors,Flat roof,SWK garantiecertificaat,Living area80 m²Exterior space attached to the building7 m²,80 m²,7 m²,240 m³,3 rooms (2 bedrooms),6 stories,2nd floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,Heat pump,Central facility,On the edge of a forest and in residential district,Built-in,Parking place,Parking on gated property,no
