header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Energy label,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Osdorper Ban 201,1068 LW Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42512503-osdorper-ban-201/?navigateSource=resultlist,20220130_182614,"€ 275,000 kosten koper","€ 3,986    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 135.00 per month,Mezzanine,Resale property,1960,Living area69 m²,69 m²,180 m³,3 rooms (2 bedrooms),1 story,D            1.74What does this mean?,Yes,Yes,Yes (€ 135.00 per month),Yes,Yes,Yes,no
