header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,error
Dörperfeld (Bouwnr. 041),5993 DZ Maasbree        ,https://www.funda.nl/en/koop/maasbree/bouwgrond-49559136-dorperfeld-bouwnr-041/?navigateSource=resultlist,20220129_193842,"€ 200,000 vrij op naam",6+ months,Sold under reservation,Available in consultation,Building plot,885 m²,no
