header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Rijksstraatweg 101,7383 AM Voorst (Gem. Voorst)        ,https://www.funda.nl/en/koop/voorst-gem-voorst/huis-42671832-rijksstraatweg-101/?navigateSource=resultlist,20220128_144019,"€ 375,000 kosten koper","€ 2,778    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (135 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Available,Available in consultation,"Single-family home, double house",Resale property,1912,Mansard roof covered with roof tiles,Living area135 m²Other space inside the building8 m²External storage space26 m²,135 m²,8 m²,26 m²,270 m²,430 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,"2 stories, a/an loft and a basement","Air conditioning, mechanical ventilation, passive ventilation system, rolldown shutters, flue and sliding door",G        What does this mean?,"Roof insulation, partly double glazed, insulated walls and floor insulation",CH boiler,CH boiler,"Nefit Ecoline (gas-fired combination boiler from 2006, in ownership)",270 m²,Full ownership,"Sheltered location, in center and rural","Back garden, front garden and side garden",120 m² (20 meter deep and 6 meter broad),Located at the east,Balcony present,Detached brick storage,Electricity,No insulation,Parking on private property and public parking,no
