header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Type of parking facilities,error
Adrianaweg 17,6523 MV Nijmegen        ,https://www.funda.nl/en/koop/nijmegen/huis-88044710-adrianaweg-17/?navigateSource=resultlist,20220129_014933,"€ 925,000 kosten koper","€ 5,473    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 925,000) is calculated by dividing the asking price of the home by the living area (169 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 22, 2022",Available,Available in consultation,"Single-family home, detached residential property (split-level residence)",Resale property,1978,Flat roof covered with asphalt roofing,Living area169 m²Other space inside the building35 m²Exterior space attached to the building60 m²,169 m²,35 m²,60 m²,820 m²,728 m³,7 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories and a basement,"Alarm installation, mechanical ventilation, passive ventilation system, flue and TV via cable",C        What does this mean?,"Roof insulation, partly double glazed and insulated walls",CH boiler and fireplace,CH boiler,"Gas-fired combination boiler, in ownership",820 m²,Full ownership,"On the edge of a forest, alongside a quiet road and In wooded surroundings",Surrounded by garden,Roof terrace present and balcony present,Parking on private property and public parking,no
