header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Ownership situation,Ownership situation.1,Ownership situation.2,Ownership situation.3,Ownership situation.4,Ownership situation.5,Ownership situation.6,Location,Balcony/roof garden,Shed / storage,Insulation,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Spoorstraat 9,7051 CG Varsseveld        ,https://www.funda.nl/en/koop/varsseveld/appartement-86596583-spoorstraat-9/?navigateSource=resultlist,20220128_055844,"€ 449,000 kosten koper","€ 2,610    The asking price per m² (€ 449,000) is calculated by dividing the asking price of the home by the living area (172 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,€ 300.00 per month,Penthouse (apartment),Resale property,2001-2010,Living area172 m²Exterior space attached to the building55 m²External storage space15 m²,172 m²,55 m²,15 m²,540 m³,5 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,2 showers and toilet,1 story,2nd floor,Mechanical ventilation and flue,A        What does this mean?,Full ownership,Full ownership,Full ownership,Full ownership,Full ownership,Full ownership,Full ownership,In center,Roof terrace present and balcony present,Storage box,Roof insulation and insulated walls,Parking place,Parking on gated property and public parking,Yes,Yes,Yes (€ 300.00 per month),Yes,Yes,Yes,no
