header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Ridderburgpark 55,2135 KT Hoofddorp        ,https://www.funda.nl/en/koop/hoofddorp/appartement-42662219-ridderburgpark-55/?navigateSource=resultlist,20220129_195626,"€ 445,000 kosten koper","€ 4,198    The asking price per m² (€ 445,000) is calculated by dividing the asking price of the home by the living area (106 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 203 per month,3 weeks,Sold under reservation,Available immediately,€ 203.26 per month,Apartment with shared street entrance (apartment),Resale property,1995,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area106 m²Exterior space attached to the building15 m²External storage space7 m²,106 m²,15 m²,7 m²,290 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,5 stories,1st floor,"Optical fibre, elevator, mechanical ventilation and TV via cable",B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Remeha Avanta HR (gas-fired combination boiler from 2012, in ownership)",Full ownership,"Alongside park, alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Built-in,Electricity,Public parking,Yes,Yes,Yes (€ 203.26 per month),Yes,Yes,Yes,no
