header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,error
Levensloopbestendige twee-onder-een kap (Bouwnr. 39),5953 Reuver        ,https://www.funda.nl/en/koop/reuver/bouwgrond-41035114-levensloopbestendige-twee-onder-een-kap-bouwnr-39/?navigateSource=resultlist,20220129_010131,"€ 88,400 vrij op naam",6+ months,Sold under reservation,Available in consultation,Building plot,340 m²,no
