header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hildebrandhove 146,2726 BA Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/appartement-88017171-hildebrandhove-146/?navigateSource=resultlist,20220129_203800,"€ 250,000 kosten koper","€ 3,247    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (77 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,€ 139.86 per month,Maisonnette (apartment with open entrance to street),Resale property,1979,Flat roof covered with asphalt roofing,Living area77 m²Exterior space attached to the building9 m²External storage space6 m²,77 m²,9 m²,6 m²,256 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,2 stories,3rd floor,C        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Intergas HR (gas-fired combination boiler from 2014, in ownership)",Full ownership,"Alongside busy road, sheltered location, in center, in residential district and unobstructed surrounding view",Balcony present,Storage box,Public parking and resident's parking permits,Yes,Yes,Yes (€ 139.86 per month),Yes,Yes,Yes,no
