header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zwolsestraat 251,2587 VD Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42517362-zwolsestraat-251/?navigateSource=resultlist,20220131_230907,"€ 495,000 kosten koper","€ 3,300    The asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (150 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,€ 90.00 per month,Upstairs apartment (double upstairs apartment),Resale property,1933,Gable roof covered with roof tiles,Living area150 m²Exterior space attached to the building5 m²,150 m²,5 m²,533 m³,5 rooms (4 bedrooms),2 bathrooms and 2 separate toilets,Bath and 2 showers,2 stories,2nd floor,TV via cable,G        What does this mean?,Double glazing,CH boiler,CH boiler,"Daalderop (gas-fired combination boiler, in ownership)",Municipal long-term lease,"On the edge of a forest, alongside busy road and unobstructed surrounding view",Balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 90.00 per month),Yes,No,Yes,no
