header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Prins Bernhardlaan 42,7221 BB Steenderen        ,https://www.funda.nl/en/koop/steenderen/huis-88913256-prins-bernhardlaan-42/?navigateSource=resultlist,20220129_030213,"€ 400,000 kosten koper","€ 2,778    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (144 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1971-1980,Gable roof covered with roof tiles,Living area144 m²Exterior space attached to the building30 m²External storage space28 m²,144 m²,30 m²,28 m²,318 m²,492 m³,6 rooms (4 bedrooms),1 bathroom and 2 separate toilets,"Bath, shower and toilet",2 stories and a attic,TV via cable and solar panels,A        What does this mean?,CH boiler and fireplace,CH boiler,"Gas-fired combination boiler, in ownership",318 m²,Full ownership,Alongside a quiet road,"Back garden, front garden and side garden",165 m² (11 meter deep and 15 meter broad),Located at the southwest accessible via the rear,Detached brick garage,1 car,"Loft, electricity and running water",Parking on private property,no
