header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Hoekwoning D2 (Bouwnr. 720),4041 Kesteren        ,https://www.funda.nl/en/koop/kesteren/huis-42535171-hoekwoning-d2-bouwnr-720/?navigateSource=resultlist,20220130_130950,"€ 399,000 vrij op naam","€ 3,381    The asking price per m² (€ 399,000) is calculated by dividing the asking price of the home by the living area (118 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",New property,2023,Gable roof covered with roof tiles,Woningborg garantiecertificaat,Living area118 m²,118 m²,488 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,"Balanced ventilation system, optical fibre and mechanical ventilation",A++            0.40What does this mean?,"Roof insulation, triple glazed, insulated walls, floor insulation and completely insulated",Complete floor heating and heat pump,Geothermal heating,"Alongside a quiet road, sheltered location and in residential district","Back garden, front garden and side garden",72 m² (9 meter deep and 8 meter broad),Located at the west accessible via the rear,Detached wooden storage,Electricity,No cavity wall,Public parking,no
